id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,location_cluster,bathroom_map,amenities_count,host_verifications_count,sentiment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
32690681,92.83646547,0,10,14,1,1,4,6,2,3,134,2,1125,1,0,0,0,0,34,0,0,0,10,10,0,0,0.82,1,11,22,1,0.78891,4.59,4.76,4.65,4.68,4.88,4.74,4.65
32690873,86.82681473,0,10,14,1,1,4,6,2,3,159,2,1125,1,0,0,0,0,26,0,0,0,10,10,0,0,0.64,5,11,22,1,0.69673,4.15,4.12,3.88,4.77,4.73,4.81,4
32691234,90.6746099,0,10,14,1,1,4,6,2,3,134,2,1125,1,0,0,0,0,31,0,0,0,10,10,0,0,0.75,5,11,22,1,0.69092,4.39,4.65,4.29,4.45,4.84,4.74,4.26
32693764,95.53277005,0,2,2,1,0,3,2,1,1,394,50,51,1,29,59,89,89,21,0,0,0,2,0,2,0,0.49,6,7,29,2,0.79482,4.95,5,4.95,4.95,5,4.95,4.95
32706679,94.23189408,0,1,1,1,1,4,4,2,2,239,15,365,1,0,0,0,0,39,0,0,0,1,1,0,0,0.91,5,11,29,3,0.80419,4.64,4.74,4.85,4.69,4.56,4.64,4.59
32707753,91.60592891,0,10,14,1,1,4,6,2,3,125,2,1125,1,0,0,0,0,37,0,0,0,10,10,0,0,0.89,1,11,21,1,0.83403,4.54,4.84,4.7,4.76,4.86,4.84,4.59
32708916,96.26153745,0,10,14,1,1,4,4,1,2,109,2,1125,1,0,0,0,0,23,0,0,0,10,10,0,0,0.55,5,6,22,1,0.82557,4.91,4.96,5,4.96,5,5,4.74
32713058,100,0,3,3,1,1,4,2,1,1,183,5,89,1,5,16,36,303,12,7,1,0,2,2,0,0,0.31,1,6,48,2,0.88657,4.83,4.92,4.75,5,5,4.92,5
32716705,88.44724179,0,10,14,1,1,4,6,2,3,118,2,1125,1,0,0,0,0,24,0,0,0,10,10,0,0,0.58,1,11,22,1,0.81123,4.46,4.83,4.58,4.96,4.92,5,4.63
32735990,100,0,87,143,1,1,4,4,2,2,198,14,1125,1,0,0,0,0,0,0,0,0,48,48,0,0,1.335869368,7,11,24,3,0.794546533,4.868052258,4.87734468,4.816024266,4.896710671,4.922909103,4.797880658,4.741574346
32738359,100,0,3,3,1,0,4,2,1,1,145,3,1125,1,0,0,0,0,0,0,0,0,2,1,1,0,1.589862682,1,6,17,2,0.794546533,4.863453242,4.885319648,4.830136079,4.902114318,4.925816901,4.783478699,4.741725699
32745954,95.7646254,0,1,1,1,1,4,2,1,1,70,2,4,1,0,0,0,0,2,0,0,1,1,1,0,0,0.06,5,6,10,3,0.89595,5,5,5,5,5,5,5
32755458,100,0,1,3,1,1,4,6,3,4,250,92,1125,1,0,0,0,268,7,0,0,1,1,1,0,0,0.18,1,13,16,1,0.91583,4.86,4.86,4.57,5,5,5,5
32778290,97.15712368,0,1,1,1,0,4,6,3,3,110,6,1125,1,0,0,0,69,11,5,0,0,1,1,0,0,0.28,3,15,67,2,0.93828,5,5,5,5,5,4.91,4.91
32779247,96.77525137,0,1,1,1,0,4,4,1,2,65,5,14,1,0,0,0,0,22,0,0,1,1,1,0,0,0.52,5,6,22,2,0.89375,5,5,5,4.95,5,4.86,5
32782397,100,0,3,12,1,1,3,1,1,1,90,2,5,1,10,22,52,52,69,22,0,0,3,0,3,0,1.61,7,8,33,2,0.85923,4.93,4.94,4.93,4.97,5,4.84,4.83
32782686,96.47946148,0,1,1,1,1,4,2,1,1,100,2,1125,1,0,0,0,0,13,0,0,1,1,1,0,0,0.31,4,6,22,2,0.94288,5,5,5,5,5,5,4.85
32784622,96.44381357,0,1,1,1,0,4,5,2,3,105,2,1125,1,0,0,0,0,31,0,0,1,1,1,0,0,0.76,5,6,29,2,0.87192,4.94,5,4.97,4.97,4.97,4.87,4.9
32785506,94.68265674,0,1,1,1,0,3,2,1,1,60,1,20,1,0,0,0,0,2,0,0,0,1,0,1,0,0.05,1,5,14,2,0.963,5,5,5,5,4.5,5,5
32788024,94.90770816,0,1,1,1,0,4,2,1,2,94,4,30,1,0,0,0,0,11,0,0,0,1,1,0,0,0.27,1,6,25,2,0.89983,4.82,4.91,4.91,4.91,4.82,4.82,4.64
32803356,100,1,1,3,1,1,4,8,3,6,180,3,12,1,5,5,5,5,54,21,3,0,1,1,0,0,1.42,3,6,52,2,0.88453,4.94,4.94,4.7,4.98,4.94,5,4.91
32810501,91.73245689,0,1,2,1,1,4,8,3,3,320,2,1125,1,0,0,0,0,25,0,0,1,1,1,0,0,0.59,1,6,28,2,0.858,4.72,4.84,4.52,5,5,4.8,4.88
32812736,87.19011965,0,1,1,1,1,4,5,1,3,40,2,10,1,0,0,0,0,51,0,0,1,1,1,0,0,1.22,5,6,19,2,0.77991,4.22,4.47,4.24,4.76,4.82,4.8,4.35
32812991,95.75680306,0,1,3,1,0,1,2,1,1,99,2,3,1,0,0,0,0,2,0,0,0,1,0,0,1,0.05,6,5,14,1,0.9419,5,5,5,5,5,5,5
32832933,96.19676559,0,2,4,1,1,3,1,1,1,24,1,15,1,0,0,0,0,3,0,0,0,2,0,2,0,0.07,7,10,30,2,0.63903,5,4.67,4.67,5,4.67,4.33,5
32834767,93.170542,0,1,1,1,1,4,5,2,3,500,2,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.294292719,5,6,26,2,0.794546533,4.609608355,4.708214791,4.562443857,4.783198654,4.800581335,4.704249853,4.538940863
32838554,100,0,2,2,1,1,4,2,1,1,91,3,14,1,0,0,0,0,10,0,0,1,2,1,1,0,0.24,1,1,20,2,0.67278,4.56,4.89,4.11,5,5,4.67,4.78
32839694,100,0,2,2,1,1,3,2,1,1,143,2,14,1,0,6,6,6,30,1,1,1,2,1,1,0,0.7,1,11,13,2,0.84541,4.8,4.93,4.57,4.93,5,4.8,4.93
32840013,100.0425836,0,1,1,1,0,4,2,1,1,80,3,1125,1,0,0,0,0,2,0,0,1,1,1,0,0,0.06,5,6,11,3,0.4511,5,5,5,4,5,5,5
32842487,100,1,3,4,1,1,4,2,1,1,100,14,90,1,3,3,6,6,81,11,2,0,3,3,0,0,1.9,1,6,27,2,0.89806,4.96,4.99,4.96,4.98,5,4.99,4.85
32853599,94.75488439,0,1,1,1,0,3,2,1,1,58,1,10,1,0,0,0,0,16,0,0,1,1,0,1,0,0.38,5,5,21,1,0.78404,4.73,4.8,4.73,4.67,4.8,4.6,4.53
32855323,100,0,1,1,1,1,4,4,2,2,237,2,1125,1,16,16,16,16,30,0,0,0,1,1,0,0,0.71,5,6,20,2,0.90182,4.8,4.9,4.77,4.87,4.9,4.53,4.93
32856047,93.41178879,0,1,1,1,0,3,2,1,1,50,1,1125,1,0,0,0,0,73,0,0,1,1,0,1,0,1.71,1,7,24,2,0.80455,4.7,4.85,4.69,4.82,4.83,4.8,4.69
32859054,100,1,1,1,1,1,4,8,1,4,173,1,7,1,2,9,24,211,281,137,13,0,1,1,0,0,6.61,5,6,30,3,0.82112,4.81,4.91,4.86,4.89,4.86,4.68,4.73
32862538,90.58762321,0,2,2,1,1,3,2,1,1,35,5,9,1,0,0,0,0,1,0,0,1,1,0,1,0,0.02,5,5,12,2,0.9605,5,5,4,5,5,5,5
32863843,93.07974068,0,5,6,1,1,3,2,1,1,31,2,7,1,0,0,0,0,36,0,0,1,4,0,4,0,0.84,5,7,30,3,0.84776,4.54,4.77,4.8,4.69,4.89,4.71,4.4
32866281,95.73333602,0,2,2,1,0,3,2,1,1,74,1,7,1,0,0,0,0,1,0,0,1,2,1,1,0,0.02,1,5,20,2,0.8516,5,5,5,5,5,5,5
32869255,96.25619936,0,1,1,1,0,3,2,1,1,74,8,14,1,0,0,2,2,21,0,0,0,1,0,1,0,0.49,5,7,17,1,0.92361,4.95,5,4.95,4.95,4.95,4.95,4.71
32869476,92.05917437,0,1,5,1,1,3,2,1,1,80,2,1125,1,0,0,0,0,6,0,0,1,1,0,1,0,0.14,1,7,21,2,0.89682,4.5,4.5,4,4.33,4.83,4.33,4.17
32888973,90.8456647,0,1,3,1,1,4,4,1,2,75,2,1125,1,0,0,0,0,4,2,0,0,1,1,0,0,0.09,5,6,17,2,0.88135,4.75,5,4.75,5,5,5,5
32897484,91.33124298,0,1,4,1,1,3,3,1,1,47,2,15,1,0,0,0,0,20,0,0,0,1,0,1,0,0.47,1,10,23,2,0.78418,4.7,4.8,4.35,4.7,4.85,4.9,4.7
32914568,94.44264898,0,1,1,1,1,4,5,2,4,72,1,1125,1,0,0,0,0,14,0,0,1,1,1,0,0,0.33,1,6,32,2,0.83197,4.79,4.86,4.71,4.93,5,4.79,4.71
32916365,99,0,55,137,1,1,4,6,2,4,269,14,1125,1,0,25,55,115,66,11,2,0,55,55,0,0,1.55,5,6,32,2,0.84939,4.82,4.85,4.82,4.86,4.79,4.77,4.55
32918518,100,0,4,10,1,1,4,5,1,3,299,14,1125,1,12,42,72,162,5,0,0,0,4,4,0,0,0.12,1,6,30,2,0.3766,5,5,5,5,5,5,5
32920413,92.17744498,0,1,1,1,1,1,2,1,1,30,3,40,1,0,0,0,0,0,0,0,0,1,0,0,1,1.385634384,4,5,11,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
32931668,100.7422447,0,1,1,1,0,4,6,5,5,210,6,12,1,0,0,0,0,1,0,0,1,1,1,0,0,0.03,7,13,19,2,0.9467,5,5,5,5,5,5,4
32933816,34.78220593,0,1,5,0,0,1,2,1,2,200,2,1125,1,0,0,0,0,1,0,0,1,1,0,0,1,0.02,1,5,6,2,0,0,1.561636989,0.082187135,2.447652461,2.427929632,2.839146901,0.891202702
32937669,89.9088759,0,2,2,1,1,4,2,2,2,160,2,1125,1,0,0,0,0,34,0,0,0,2,1,1,0,0.8,5,6,24,1,0.85453,4.48,4.76,4.55,4.94,4.94,4.7,4.52
32938629,94.58679548,0,3,3,1,1,4,6,2,4,140,3,30,1,0,0,0,0,74,0,0,1,2,1,1,0,1.83,5,11,28,2,0.8321,4.73,4.92,4.74,4.88,4.99,4.8,4.74
32939527,103.4613025,0,1,1,1,0,3,2,1,1,120,2,24,1,0,0,0,0,3,0,0,1,1,0,1,0,0.07,5,7,27,2,0.92795,4.67,3.33,4.67,4,5,5,4.67
32941269,92.61952097,0,1,2,1,1,4,4,2,2,150,2,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.143183879,5,6,27,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
32952838,88.30392785,0,1,1,1,0,4,4,2,2,250,1,30,1,0,0,0,0,14,0,0,1,1,1,0,0,0.34,2,11,14,1,0.81665,4.43,4.79,4.57,4.93,4.93,4.71,4.64
32958240,100,1,13,13,1,1,4,2,1.109688518,1,139,14,90,1,0,13,43,65,41,6,0,1,13,13,0,0,0.98,5,6,50,2,0.89545,4.85,4.95,4.68,4.98,5,4.95,4.71
32973712,92.17744498,0,1,1,1,0,3,2,1,1,200,1,1125,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,1,7,14,1,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
32974228,96.53773686,0,1,1,1,1,4,4,2,2,300,3,1125,1,0,0,0,0,26,14,2,0,1,1,0,0,0.66,5,6,46,2,0.92995,4.96,5,5,5,5,4.92,4.88
32979133,92.17744498,0,1,1,1,0,3,1,1,1,300,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,1,5,13,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
32984428,100,1,2,2,1,1,4,2,1,1,121,2,1125,1,1,8,12,192,182,52,7,0,2,2,0,0,4.66,1,6,30,2,0.88856,4.92,4.96,4.86,5,5,4.92,4.86
32984728,92.17744498,0,1,3,1,1,3,2,1,1,120,3,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,7,14,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
32987382,92.17744498,0,1,1,1,1,3,2,1,1,150,1,1125,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,1,5,6,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
32987792,92.17744498,0,3,3,0,0,3,1,1,1,99,2,1125,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,7,5,14,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
32990233,92.96639592,0,1,1,1,1,3,1,1,1,50,2,1125,1,0,0,0,0,9,0,0,1,1,0,1,0,0.22,1,5,16,3,0.8325,4.78,4.89,4.78,4.89,5,4.89,4.89
33000884,92.17744498,0,1,1,1,1,3,2,1,1,240,2,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,5,11,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
33009132,84.46218443,0,2,2,1,1,3,2,1,1,170,1,1125,1,0,0,0,0,3,0,0,1,2,1,1,0,0.07,5,5,22,2,0.24595,3.67,3.67,3.33,3.67,3.67,3.67,3.33
33011545,95.73333602,0,1,2,1,0,3,2,1,1,30,1,1125,1,0,0,0,0,1,0,0,0,1,0,1,0,0.02,1,5,15,2,0.976,5,5,5,5,5,5,5
33017179,83,0,1,1,1,0,3,2,1,1,100,3,10,1,0,0,0,0,3,0,0,0,1,0,1,0,0.08,1,5,30,3,0.83263,5,5,5,5,5,5,5
33039765,100,0,2,3,1,1,3,2,1,1,120,2,1125,1,1,1,1,11,22,14,3,0,2,0,2,0,0.52,2,5,30,2,0.87109,4.77,4.95,4.82,4.91,4.77,4.68,4.55
33045422,92.17744498,0,1,3,1,0,3,2,1,1,240,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,5,7,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
33067054,92.17744498,0,1,1,1,0,3,2,1,1,200,1,30,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,1,5,11,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
33067095,91.35275584,0,1,1,1,1,4,2,1,1,140,1,1125,1,0,0,0,0,7,0,0,0,1,1,0,0,0.17,5,6,13,2,0.83942,4.71,4.86,4.14,4.71,5,4.71,4.43
33108730,95.98679234,0,1,1,1,1,4,4,2,2,136,3,20,1,0,0,0,0,15,0,0,1,1,1,0,0,0.36,5,6,22,1,0.81938,5,5,4.73,5,4.93,5,4.67
33109599,92.61952097,0,2,3,1,0,4,4,2,2,400,1,1125,1,0,0,0,0,0,0,0,1,1,1,0,0,1.143183879,1,6,22,3,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
33111254,81.82225648,0,1,1,1,1,4,5,3,3,110,1,1125,1,0,0,0,0,4,0,0,1,1,1,0,0,0.1,1,13,16,2,0.37172,3.33,2.67,3,4.67,4.67,5,2.67
33114239,92.17744498,0,1,1,1,0,1,1,1,1,250,15,25,1,0,0,0,0,0,0,0,1,1,0,0,1,1.385634384,4,5,11,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
33136936,96.51077663,0,1,1,1,1,4,5,3,3,170,3,20,1,0,0,0,0,1,0,0,1,1,1,0,0,0.03,7,9,31,2,0.9355,5,5,5,5,5,5,5
33162291,100,1,2,2,1,1,3,3,1,2,90,1,1125,1,4,8,23,252,126,110,14,1,2,0,2,0,3.96,5,7,37,1,0.87555,4.89,4.87,4.68,4.93,4.95,4.68,4.85
33188454,100,0,1,3,1,1,3,2,1,2,73,3,31,1,3,5,7,43,26,24,6,1,1,0,1,0,1.95,1,9,19,2,0.89433,4.88,4.88,4.88,5,4.96,4.85,4.85
33221761,87.16220702,0,1,1,1,0,4,2,1,1,70,2,1125,1,0,0,0,0,2,0,0,1,1,1,0,0,0.05,4,6,11,2,0.6801,4.5,5,4.5,5,5,5,4.5
33260229,100,1,5,6,1,0,3,2,1,2,66,2,28,1,0,0,0,0,0,0,0,1,4,0,4,0,1.726588545,7,5,2,2,0.794546533,4.849292393,4.869289569,4.827359379,4.898161318,4.923652953,4.778450173,4.721036414
33263374,80,0,1,12,1,1,3,2,1,1,99,5,90,1,0,0,0,0,51,16,0,1,1,0,1,0,1.23,5,7,20,2,0.77428,4.65,4.75,4.63,4.98,4.92,4.61,4.41
33268929,93.64693305,0,1,1,1,1,4,4,2,2,500,2,1125,1,0,0,0,0,35,0,0,0,1,1,0,0,0.85,5,6,23,2,0.72434,4.6,4.89,4.83,4.4,4.66,4.71,4.69
33284594,100,1,1,1,1,1,4,4,2,2,331,3,30,1,7,22,42,110,40,16,2,0,1,1,0,0,1,4,17,34,2,0.8702,4.95,5,4.68,5,4.98,5,4.75
33306740,90.61173449,0,1,1,1,0,3,2,1,1,55,1,1125,1,0,0,0,0,16,0,0,1,1,0,1,0,0.38,5,5,14,2,0.83276,4.63,4.81,4.56,4.88,5,4.88,4.75
33312814,96.53025838,0,1,1,1,0,3,2,1,1,40,1,7,1,0,0,0,0,2,0,0,0,1,0,1,0,0.05,5,8,28,2,0.9068,5,5,5,5,5,4.5,5
33340108,50,0,8,14,1,1,4,4,1,2,175,14,1000,1,12,42,72,152,45,7,0,0,8,8,0,0,1.08,5,6,17,2,0.7714,4.69,4.78,4.73,4.84,4.82,4.71,4.62
33356368,92.17744498,0,4,4,1,0,3,1,1,1,49,7,28,1,0,0,0,0,0,0,0,0,2,0,2,0,1.385634384,5,5,8,3,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
33368046,94.76263324,0,1,2,1,1,4,4,2,2,120,2,1125,1,0,0,0,0,8,0,0,0,1,1,0,0,0.19,5,6,17,2,0.95649,5,5,4.63,5,5,5,4.88
33371874,100,0,3,3,1,1,3,1,1,1,78,1,28,1,11,38,68,68,124,23,9,1,3,0,3,0,2.97,1,5,30,2,0.78558,4.76,4.86,4.87,4.94,4.9,4.81,4.7
33385705,91.9973743,0,1,1,1,0,1,1,1,1,17,1,5,1,0,0,0,0,7,0,0,0,1,0,0,1,0.17,5,5,12,2,0.61517,4.67,4.67,4.33,4.5,4.83,5,4.67
33385761,100,1,1,1,1,1,4,2,1,1,150,2,15,1,6,11,11,11,34,34,5,1,1,1,0,0,4.66,5,6,28,2,0.89494,4.91,4.97,4.88,4.97,5,4.82,4.82
33388680,100,1,13,13,1,1,4,4,1,2,150,14,90,1,0,0,0,0,21,0,0,0,13,13,0,0,0.56,5,6,53,2,0.83155,4.9,4.95,4.71,4.9,5,5,4.76
33415092,100,0,3,3,1,1,3,2,1,1,118,2,7,1,0,0,0,0,9,1,1,0,2,1,1,0,0.22,1,5,22,3,0.84212,4.78,5,5,5,5,5,4.89
33416276,100,0,12,54,1,1,4,4,1,2,358,2,1125,1,13,31,61,331,22,7,0,1,8,8,0,0,0.53,1,6,24,3,0.76411,4.41,4.36,4.41,4.59,4.27,4.91,4.18
33426787,100,0,7,9,1,1,4,2,1,1,80,14,92,1,3,3,3,3,48,7,1,0,5,5,0,0,1.16,1,6,27,2,0.79829,4.4,4.79,4.52,4.88,4.85,4.85,4.58
33441207,100,0,4,4,1,1,3,2,1,1,70,28,1125,1,2,2,2,2,30,26,2,0,4,0,4,0,0.72,1,7,26,2,0.88877,4.73,4.9,4.73,4.8,4.73,4.67,4.83
33465940,82,0,68,129,1,1,4,4,1,2,220,6,1125,1,12,27,57,57,27,19,1,0,42,42,0,0,0.66,5,6,20,2,0.81163,4.77,4.77,4.69,4.92,4.96,4.92,4.58
33469844,100,0,1,2,1,1,3,1,2,3,72,2,1125,1,0,0,0,82,14,5,0,0,1,0,1,0,0.35,4,8,19,3,0.81649,4.77,4.85,4.38,5,5,5,4.92
33482033,88.26502381,0,1,1,1,0,3,2,1,1.145669068,30,1,1125,1,0,0,0,0,4,0,0,1,1,0,1,0,0.1,5,5,5,2,0.71505,4.5,4.5,3.75,4.75,4.75,4.5,4.25
33482266,92.17744498,0,1,1,1,1,3,1,1,1,50,7,30,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,7,7,7,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
33489359,92.61952097,0,1,3,1,1,4,4,2,2,180,2,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.143183879,1,11,20,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
33494577,80.25147402,0,1,2,1,1,3,2,1,1,55,7,1125,1,0,0,0,0,2,0,0,1,1,0,1,0,0.05,4,5,15,2,0.45865,4,5,5,5,5,5,5
33512093,100,0,1,1,1,1,4,8,4,5,579,3,1125,1,9,21,41,41,18,7,2,0,1,1,0,0,0.55,5,11,42,2,0.84936,4.89,4.94,4.5,4.94,5,4.67,4.5
33525659,92.61952097,0,1,2,1,1,4,4,2,2,200,2,4,1,0,0,0,0,0,0,0,1,1,1,0,0,1.143183879,5,6,16,3,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
33525905,95.33855531,0,1,1,1,1,3,2,1,1,150,2,1125,1,0,0,0,0,28,0,0,1,1,0,1,0,0.67,1,7,41,1,0.8921,4.89,4.89,4.89,4.96,4.89,4.93,4.79
33541189,90.96030498,0,10,14,1,1,4,6,2,2,134,2,1125,1,0,0,0,0,32,0,0,0,10,10,0,0,0.77,5,11,18,1,0.68307,4.44,4.59,4.66,4.66,4.72,4.88,4.59
33572784,90.44191404,0,1,1,1,1,4,4,1,2,155,15,365,1,0,0,0,0,30,0,0,0,1,1,0,0,0.72,5,6,25,2,0.6206,4.37,4.67,4.63,4.63,4.43,4.33,4.3
33581161,100,1,2,2,1,1,3,6,2,4,77,2,10,1,0,0,0,0,0,0,0,1,2,0,2,0,1.609321095,1,5,35,2,0.794546533,4.83973056,4.845284523,4.810470867,4.888804672,4.918581206,4.787823606,4.700195777
33609032,100,0,2,2,1,1,3,1,1,1,56,90,365,1,0,0,0,249,1,0,0,0,2,1,1,0,0.04,5,8,35,2,0.794546533,4,5,4,5,5,5,4
33611917,100,0,1,1,1,1,3,1,1,1,100,7,120,1,0,0,0,18,1,1,0,0,1,0,1,0,0.22,1,8,17,2,0.9779,5,5,5,5,5,5,5
33637890,95.81155947,0,1,1,1,0,3,2,1,1,65,2,1125,1,0,0,0,0,5,0,0,1,1,0,1,0,0.12,7,7,18,2,0.97138,5,5,5,5,5,5,5
33648748,88.13596092,0,9,11,1,0,3,3,1,2,60,2,100,1,0,0,0,0,33,0,0,1,7,1,6,0,0.79,1,7,13,2,0.79363,4.27,4.61,4.39,4.73,4.64,4.55,4.18
33649140,86.35507633,0,9,11,1,0,3,2,1,1,60,2,100,1,0,0,0,0,25,0,0,1,7,1,6,0,0.6,1,8,13,2,0.70333,4.12,4.52,4.44,4.92,4.72,4.52,3.96
33676294,95.73333602,0,1,1,1,1,3,1,1,1,39,1,1125,1,0,0,0,0,1,0,0,1,1,0,1,0,0.02,2,7,14,2,0.9001,5,5,5,5,5,5,5
33679313,85.00481828,0,9,11,1,0,3,3,1,2,60,2,100,1,0,0,0,0,43,0,0,1,7,1,6,0,1.04,1,7,13,2,0.69666,4.09,4.7,4.49,4.88,4.81,4.51,4.28
33681132,92,0,19,56,1,1,4,5,2,3,185,1,1125,1,0,0,0,0,24,4,0,0,14,13,0,0,0.59,7,11,29,3,0.45805,4.24,4.24,4.52,4.05,4.52,4.48,4.05
33681271,100,0,16,43,1,1,4,2,1,1,85,7,1125,1,0,0,0,0,6,0,0,1,11,11,0,0,0.14,1,9,21,1,0.67298,4,4.33,4.17,4.67,4.5,4.67,4
33701696,67.44290005,0,1,1,1,1,3,1,1,1,25,2,1125,1,0,0,0,0,3,0,0,0,1,0,1,0,0.07,5,5,14,2,0.4178,3,4,4,5,4.5,5,4
33704454,96.19873286,0,1,1,1,0,3,2,1,1,40,1,5,1,0,0,0,0,15,0,0,0,1,0,1,0,0.37,2,5,20,2,0.61172,4.75,4.92,5,5,5,4.33,4.25
33704867,92.06849994,0,1,7,1,0,4,4,2,1,250,2,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0.992075039,1,11,35,2,0.794546533,4.597916869,4.715083569,4.526952239,4.773051465,4.785174163,4.699731541,4.550451075
33710320,86.57656967,0,9,11,1,0,3,3,1,2,60,2,1125,1,0,0,0,0,37,0,0,1,7,1,6,0,0.89,1,8,13,2,0.692,4.16,4.59,4.3,4.86,4.84,4.24,4.16
33730253,100,1,13,13,1,1,4,2,1,1,129,14,90,1,0,17,30,118,41,6,1,1,13,13,0,0,1.06,5,6,53,2,0.79583,4.95,4.95,4.83,4.95,4.98,4.95,4.8
33730762,93.44080388,0,1,1,1,1,4,5,2,2,105,2,1125,1,0,0,0,0,37,0,0,0,1,1,0,0,0.91,6,11,15,2,0.73133,4.71,4.83,4.69,4.94,4.97,4.86,4.6
33737083,100,0,38,80,1,1,4,2,1,1,153,14,999,1,0,0,16,260,10,2,0,1,38,38,0,0,0.27,4,9,21,3,0.70639,4.4,4.8,4.3,4.7,4.8,4.9,4.1
33741110,100,0,4,4,1,1,3,2,1,1,70,28,1125,1,0,18,48,144,12,10,0,0,4,0,4,0,0.29,1,5,29,2,0.85896,4.75,5,4.67,4.92,5,4.33,4.75
33744753,91.77618241,0,1,1,1,1,4,2,1.045924263,1,187,15,365,1,0,0,0,0,27,0,0,0,1,1,0,0,0.66,1,6,25,2,0.69903,4.52,4.67,4.56,4.93,4.78,4.07,4.37
33746794,100,0,3,3,1,1,4,4,2,2,149,2,1125,1,0,0,0,0,1,0,0,1,2,1,1,0,0.02,1,6,27,3,0.8994,5,5,5,5,5,5,5
33760253,90.59544555,0,1,1,1,0,3,2,1,1,44,1,1125,1,0,0,0,0,1,0,0,1,1,0,1,0,0.03,5,5,13,2,0.9358,5,5,4,5,5,5,5
33765844,100,0,4,9,1,1,3,1,1,1.184588465,35,2,1125,1,1,2,13,225,27,10,1,1,4,0,4,0,0.65,5,5,35,2,0.86637,4.7,4.78,4.52,4.81,4.81,4.56,4.67
33828558,100.7499188,0,2,2,1,1,4,2,1,1,180,2,1125,1,0,0,0,0,1,0,0,1,2,1,1,0,0.03,5,6,22,2,0.9001,5,5,5,5,5,4,4
33829098,89.85601622,0,1,1,1,1,3,2,1,1,72,1,10,1,0,0,0,0,9,0,0,1,1,0,1,0,0.22,5,7,13,2,0.78423,4.75,5,4.5,5,5,5,4.88
